카드이용내역,,,,,,,,,,,,,,
■ 카드이용내역 요약,,,,,,,,,,,,,,
조회기간,사용처구분,정상∙취소 구분,이용구분,건수합계,금액합계(원),,,,,,,,,
2024.12.03~2025.12.02,전체,전체,전체,933건,"16,617,923",,,,,,,,,
■ 국내이용내역 상세,,,,,,,,,,,,,,
이용일자,이용시간,이용카드,이용가맹점,업종,이용금액,이용구분,할부개월,승인번호,취소여부,취소일자,취소금액,포인트사용,온누리상품권사용금액,매입여부
2025.01.17,13:26,본인 우리은행 포인트플러스 GRANDE(9*3*),스마트백평치과의원,치과,"4,000,000",할부,24 개월,26152997,Y,2025.02.01,"-4,000,000",0,0,Y
2025.01.17,10:42,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_주식회사 컬리,PG(온라인),"23,590",일시불,-,26664996,N,,0,0,0,Y
2025.01.17,3:01,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_YBM전용_와이비엠넷,PG(온라인),"51,930",일시불,-,44298995,Y,2025.01.22,"-51,930",0,0,Y
2025.01.17,2:58,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_YBM전용,PG(온라인),"57,700",일시불,-,67764994,Y,2025.01.17,"-57,700",,0,N
2025.01.16,22:28,본인 우리은행 포인트플러스 GRANDE(9*3*),뚝닭,기타일반음식,"11,000",일시불,-,66440993,N,,0,0,0,Y
2025.01.16,18:07,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),500,일시불,-,32347992,N,,0,0,0,Y
2025.01.16,18:02,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"13,600",일시불,-,38807991,N,,0,0,0,Y
2025.01.16,16:34,본인 우리은행 포인트플러스 GRANDE(9*3*),보은하다,커피전문점,"4,000",일시불,-,37613990,N,,0,0,0,Y
2025.01.16,16:27,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"1,000",일시불,-,49421989,N,,0,0,0,Y
2025.01.16,16:23,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브영(주)디큐브시티점,화장품,"22,000",일시불,-,47474988,N,,0,0,0,Y
2025.01.16,15:44,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),"25,200",일시불,-,61995987,N,,0,0,0,Y
2025.01.16,14:57,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"39,000",일시불,-,21873986,N,,0,0,0,Y
2025.01.16,14:00,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"13,900",일시불,-,23426985,N,,0,0,0,Y
2025.01.15,19:52,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데역사(주) 영등포점_함경면옥,백화점,"13,000",일시불,-,44259984,N,,0,0,0,Y
2025.01.15,16:06,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"9,900",일시불,-,43640983,N,,0,0,0,Y
2025.01.14,19:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스앤컴퍼니 토끼정타임스퀘어점,양식,"18,800",일시불,-,47016982,N,,0,0,0,Y
2025.01.14,18:47,본인 우리은행 포인트플러스 GRANDE(9*3*),미니골드타임스퀘어점,액세서리,"39,900",일시불,-,57264981,N,,0,0,0,Y
2025.01.14,17:28,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데역사(주) 영등포점_반스,백화점,"80,750",할부,2 개월,31338980,Y,2025.01.14,"-80,750",0,0,Y
2025.01.13,18:11,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"33,230",일시불,-,33531979,N,,0,0,0,Y
2025.01.13,12:54,본인 우리은행 포인트플러스 GRANDE(9*3*),SK텔레콤(자동납부),통신비(시청료),"68,550",일시불,-,63547978,N,,0,0,0,Y
2025.01.12,12:27,본인 우리은행 포인트플러스 GRANDE(9*3*),교보문고_인터넷(문화비)_(주)교보문고,PG(온라인),"11,220",일시불,-,46259977,N,,0,0,0,Y
2025.01.12,3:08,본인 우리은행 포인트플러스 GRANDE(9*3*),구글페이먼트_구글페이먼트코리아,PG(오프라인),"1,900",일시불,-,67244976,N,,0,0,0,Y
2025.01.11,16:01,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,34543975,N,,0,0,0,Y
2025.01.10,15:32,본인 우리은행 포인트플러스 GRANDE(9*3*),하우마라,중식,"7,000",일시불,-,51913974,N,,0,0,0,Y
2025.01.09,21:06,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데리아 개봉점,패스트푸드점,"9,600",일시불,-,61078973,N,,0,0,0,Y
2025.01.09,14:55,본인 우리은행 포인트플러스 GRANDE(9*3*),청이,중식,"6,000",일시불,-,47972972,N,,0,0,0,Y
2025.01.08,14:01,본인 우리은행 포인트플러스 GRANDE(9*3*),구글페이먼트_구글페이먼트코리아,PG(오프라인),"14,000",일시불,-,55982971,N,,0,0,0,Y
2025.01.07,19:59,본인 우리은행 포인트플러스 GRANDE(9*3*),곱창마을,한식(한정식),"13,000",일시불,-,65336970,N,,0,0,0,Y
2025.01.07,17:36,본인 우리은행 포인트플러스 GRANDE(9*3*),세외수입_KICC(현장)_서울시설공단_,PG(오프라인),"4,000",일시불,-,50503969,N,,0,0,0,Y
2025.01.07,13:29,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(알뜰배달),PG(온라인),"13,000",일시불,-,31511968,N,,0,0,0,Y
2025.01.06,18:38,본인 우리은행 포인트플러스 GRANDE(9*3*),하우마라,중식,"8,200",일시불,-,30328967,N,,0,0,0,Y
2025.01.06,13:24,본인 우리은행 포인트플러스 GRANDE(9*3*),싸다김밥 신도림역점,기타일반음식,"8,500",일시불,-,28035966,N,,0,0,0,Y
2025.01.06,12:21,본인 우리은행 포인트플러스 GRANDE(9*3*),신도약국,약국,"5,000",일시불,-,43628965,N,,0,0,0,Y
2025.01.06,12:16,본인 우리은행 포인트플러스 GRANDE(9*3*),이기천이비인후과,이비인후과,"6,200",일시불,-,60033964,N,,0,0,0,Y
2025.01.05,12:50,본인 우리은행 포인트플러스 GRANDE(9*3*),맘스터치 동양미래대점,패스트푸드점,"8,400",일시불,-,20900963,N,,0,0,0,Y
2025.01.04,20:59,본인 우리은행 포인트플러스 GRANDE(9*3*),브래댄코(고척점),제과점/아이스크림점,"3,800",일시불,-,34584962,N,,0,0,0,Y
2025.01.04,14:06,본인 우리은행 포인트플러스 GRANDE(9*3*),본죽&비빔밥 고척동양대점,한식(한정식),"23,000",일시불,-,55615961,N,,0,0,0,Y
2025.01.04,13:49,본인 우리은행 포인트플러스 GRANDE(9*3*),한국지엠구로지점서비스,자동차정비,"120,560",할부,3 개월,27190960,N,,0,0,0,Y
2025.01.04,12:47,본인 우리은행 포인트플러스 GRANDE(9*3*),부자약국,약국,"3,900",일시불,-,34591959,N,,0,0,0,Y
2025.01.04,12:39,본인 우리은행 포인트플러스 GRANDE(9*3*),큰사랑의원,내과,"4,500",일시불,-,59714958,N,,0,0,0,Y
2025.01.04,12:06,본인 우리은행 포인트플러스 GRANDE(9*3*),서울특별시(주차장-오프라인),주차장,"4,000",일시불,-,59796957,N,,0,0,0,Y
2025.01.03,16:30,본인 우리은행 포인트플러스 GRANDE(9*3*),법원행정처_인터넷등기소,PG(온라인),700,일시불,-,45263956,N,,0,0,0,Y
2025.01.03,16:02,본인 우리은행 포인트플러스 GRANDE(9*3*),법원행정처_인터넷등기소,PG(온라인),700,일시불,-,59142955,N,,0,0,0,Y
2025.01.03,11:05,본인 우리은행 포인트플러스 GRANDE(9*3*),나이스결제대행(주)_(주)에이블리코,PG(온라인),"242,790",할부,8 개월,22073954,N,,0,0,0,Y
2025.01.03,10:51,본인 우리은행 포인트플러스 GRANDE(9*3*),인터넷상거래_3_가나다란,PG_우대,"81,700",할부,5 개월,45670953,N,,0,0,0,Y
2025.01.02,19:53,본인 우리은행 포인트플러스 GRANDE(9*3*),육회바른연어 고척스카이점,한식(한정식),"20,800",일시불,-,21085952,N,,0,0,0,Y
2025.01.02,19:46,본인 우리은행 포인트플러스 GRANDE(9*3*),투썸플레이스 동양미래대점,커피전문점,"37,000",일시불,-,47939951,N,,0,0,0,Y
2025.01.02,17:07,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"3,500",일시불,-,68560950,N,,0,0,0,Y
2025.01.02,17:06,본인 우리은행 포인트플러스 GRANDE(9*3*),파리바게트 고척시장점,제과점/아이스크림점,"6,400",일시불,-,30072949,N,,0,0,0,Y
2025.01.02,14:24,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데시네마 신도림_티켓 외,슈퍼마켓,"3,000",일시불,-,68043948,N,,0,0,0,Y
2025.01.02,14:14,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"13,900",일시불,-,65583947,N,,0,0,0,Y
2025.01.02,11:58,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"10,000",일시불,-,21545946,N,,0,0,0,Y
2025.01.02,10:10,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 신도림홈플러스점,제과점/아이스크림점,"3,150",일시불,-,42881945,N,,0,0,0,Y
2025.01.02,2:09,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_YBM전용_와이비엠넷,PG(온라인),"57,700",할부,5 개월,64643944,N,,0,0,0,Y
2025.01.01,20:51,본인 우리은행 포인트플러스 GRANDE(9*3*),카페24_쥬니드,PG(온라인),"66,000",할부,5 개월,54601943,N,,0,0,0,Y
2025.01.01,16:49,본인 우리은행 포인트플러스 GRANDE(9*3*),짱탁구장 고척스카이돔점,기타레져업소,"12,000",일시불,-,38901942,N,,0,0,0,Y
2024.12.31,19:42,본인 우리은행 포인트플러스 GRANDE(9*3*),청이,중식,"13,000",일시불,-,65006941,N,,0,0,0,Y
2024.12.31,18:35,본인 우리은행 포인트플러스 GRANDE(9*3*),네이버파이낸셜㈜_네이버,전자상거래(온라인),"25,000",일시불,-,24079940,N,,0,0,0,Y
2024.12.31,14:21,본인 우리은행 포인트플러스 GRANDE(9*3*),네이버파이낸셜㈜_네이버,전자상거래(온라인),"5,000",일시불,-,34203939,N,,0,0,0,Y
2024.12.31,10:44,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_1_얼터너티브,PG_우대,"42,800",일시불,-,46383938,N,,0,0,0,Y
2024.12.30,19:20,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"40,000",일시불,-,48033937,N,,0,0,0,Y
2024.12.29,14:13,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"17,280",일시불,-,39198936,N,,0,0,0,Y
2024.12.29,12:38,본인 우리은행 포인트플러스 GRANDE(9*3*),미분당,기타일반음식,"13,000",일시불,-,66035935,N,,0,0,0,Y
2024.12.29,8:39,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 고척센츄리점,편의점,"3,600",일시불,-,21453934,N,,0,0,0,Y
2024.12.28,16:14,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데리아 개봉점,패스트푸드점,"1,900",일시불,-,51604933,N,,0,0,0,Y
2024.12.28,15:28,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,49079932,N,,0,0,0,Y
2024.12.28,14:51,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,68771931,N,,0,0,0,Y
2024.12.28,13:00,본인 우리은행 포인트플러스 GRANDE(9*3*),보람수퍼,슈퍼마켓,900,일시불,-,42877930,N,,0,0,0,Y
2024.12.28,12:37,본인 우리은행 포인트플러스 GRANDE(9*3*),하우마라,중식,"6,900",일시불,-,62930929,N,,0,0,0,Y
2024.12.28,8:59,본인 우리은행 포인트플러스 GRANDE(9*3*),스페이스365스터디카페,독서실,"130,000",할부,6 개월,45013928,N,,0,0,0,Y
2024.12.27,23:23,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"2,500",일시불,-,56826927,N,,0,0,0,Y
2024.12.27,12:52,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)초이락홀딩스,커피전문점,"5,500",일시불,-,20089926,N,,0,0,0,Y
2024.12.27,11:50,본인 우리은행 포인트플러스 GRANDE(9*3*),써브웨이(동양미래대점),기타일반음식,"8,600",일시불,-,53521925,N,,0,0,0,Y
2024.12.27,2:35,본인 우리은행 포인트플러스 GRANDE(9*3*),㈜교보문고_인터넷,PG(온라인),"2,000",일시불,-,24802924,N,,0,0,0,Y
2024.12.27,2:34,본인 우리은행 포인트플러스 GRANDE(9*3*),교보문고_인터넷(문화비)_(주)교보문고,PG(온라인),"45,720",일시불,-,57379923,N,,0,0,0,Y
2024.12.26,18:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,49547922,N,,0,0,0,Y
2024.12.26,17:02,본인 우리은행 포인트플러스 GRANDE(9*3*),라임라빌(LimeRabit),커피전문점,"6,000",일시불,-,49481921,N,,0,0,0,Y
2024.12.26,16:53,본인 우리은행 포인트플러스 GRANDE(9*3*),김밥세상,기타일반음식,"8,000",일시불,-,31768920,N,,0,0,0,Y
2024.12.26,6:22,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"12,900",일시불,-,37068919,N,,0,0,0,Y
2024.12.26,6:10,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"32,990",일시불,-,66931918,N,,0,0,0,Y
2024.12.25,19:40,본인 우리은행 포인트플러스 GRANDE(9*3*),파리바게트 고척시장점,제과점/아이스크림점,"30,600",일시불,-,67941917,N,,0,0,0,Y
2024.12.24,22:44,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 구로허브점,편의점,"28,900",일시불,-,58741916,N,,0,0,0,Y
2024.12.24,13:35,본인 우리은행 포인트플러스 GRANDE(9*3*),취화원,중식,"10,000",일시불,-,50169915,N,,0,0,0,Y
2024.12.22,19:00,본인 우리은행 포인트플러스 GRANDE(9*3*),이마트24 R고척중앙점,편의점,"10,650",일시불,-,47035914,N,,0,0,0,Y
2024.12.21,12:56,본인 우리은행 포인트플러스 GRANDE(9*3*),뚜레쥬르 신도림역점,제과점/아이스크림점,"3,900",일시불,-,43868913,N,,0,0,0,Y
2024.12.21,12:46,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"11,400",일시불,-,44310912,N,,0,0,0,Y
2024.12.21,0:37,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(한집배달),PG(온라인),"28,500",일시불,-,22640911,N,,0,0,0,Y
2024.12.20,16:02,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_멜론,PG(오프라인),"8,690",일시불,-,52831910,N,,0,0,0,Y
2024.12.19,0:07,본인 우리은행 포인트플러스 GRANDE(9*3*),생마차,일반주점,"16,600",일시불,-,44098909,N,,0,0,0,Y
2024.12.18,18:14,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"5,500",일시불,-,30355908,N,,0,0,0,Y
2024.12.18,13:11,본인 우리은행 포인트플러스 GRANDE(9*3*),대표인증_2_(주)오아드,PG_우대,"20,000",일시불,-,36447907,N,,0,0,0,Y
2024.12.17,19:36,본인 우리은행 포인트플러스 GRANDE(9*3*),스페이스365스터디카페,독서실,"4,000",일시불,-,35082906,N,,0,0,0,Y
2024.12.17,18:48,본인 우리은행 포인트플러스 GRANDE(9*3*),홍콩반점 고척동양대점,중식,"10,500",일시불,-,56897905,N,,0,0,0,Y
2024.12.17,18:05,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"4,200",일시불,-,39455904,N,,0,0,0,Y
2024.12.17,17:59,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비,PG(온라인),"11,000",일시불,-,66882903,Y,2024.12.17,"-11,000",,0,N
2024.12.16,18:14,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)이니시스_피트니스코리,PG(온라인),"113,800",할부,3 개월,26503902,N,,0,0,0,Y
2024.12.16,17:48,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_0_제로투히어로,PG_우대,"150,600",할부,3 개월,41234901,Y,2024.12.18,"-34,900",0,0,Y
2024.12.16,13:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(배달의민족),PG(온라인),"22,800",일시불,-,57643900,N,,0,0,0,Y
2024.12.15,18:14,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"20,000",일시불,-,45753899,N,,0,0,0,Y
2024.12.15,18:03,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브영(주)디큐브시티점,화장품,"9,170",일시불,-,55814898,N,,0,0,0,Y
2024.12.15,17:39,본인 우리은행 포인트플러스 GRANDE(9*3*),모돌,한식(한정식),"53,000",일시불,-,35055897,N,,0,0,0,Y
2024.12.15,16:06,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"9,900",일시불,-,68104896,N,,0,0,0,Y
2024.12.14,17:00,본인 우리은행 포인트플러스 GRANDE(9*3*),동명,일식(횟집),"7,900",일시불,-,65566895,N,,0,0,0,Y
2024.12.13,19:08,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브영(주)디큐브시티점,화장품,"24,800",일시불,-,20857894,N,,0,0,0,Y
2024.12.13,19:00,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"10,900",일시불,-,37336893,N,,0,0,0,Y
2024.12.13,3:08,본인 우리은행 포인트플러스 GRANDE(9*3*),구글페이먼트_구글페이먼트코리아,PG(오프라인),"1,900",일시불,-,34511892,N,,0,0,0,Y
2024.12.12,22:01,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스25 고산한양수자인,편의점,"3,400",일시불,-,49861891,N,,0,0,0,Y
2024.12.12,20:38,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)씨앤피물류,기타음료식품,"27,000",일시불,-,29071890,N,,0,0,0,Y
2024.12.11,12:54,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"8,000",일시불,-,51119888,Y,2024.12.14,"-8,000",0,0,Y
2024.12.11,12:53,본인 우리은행 포인트플러스 GRANDE(9*3*),SK텔레콤(자동납부),통신비(시청료),"68,550",일시불,-,65190889,N,,0,0,0,Y
2024.12.11,10:12,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 신도림홈플러스점,제과점/아이스크림점,"3,700",일시불,-,53016887,N,,0,0,0,Y
2024.12.10,18:17,본인 우리은행 포인트플러스 GRANDE(9*3*),모닝글로리 동양미래대점,문구,"5,600",일시불,-,34603886,N,,0,0,0,Y
2024.12.10,17:44,본인 우리은행 포인트플러스 GRANDE(9*3*),스페이스365스터디카페,독서실,"9,000",일시불,-,39053885,N,,0,0,0,Y
2024.12.10,15:49,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"15,610",일시불,-,42078884,N,,0,0,0,Y
2024.12.10,15:09,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 어반필드,스포츠센터,"99,000",일시불,-,30321883,N,,0,0,0,Y
2024.12.10,12:53,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 신도림홈플러스점,제과점/아이스크림점,"3,700",일시불,-,68614882,N,,0,0,0,Y
2024.12.08,17:04,본인 우리은행 포인트플러스 GRANDE(9*3*),스페이스365스터디카페,독서실,"9,000",일시불,-,27248881,N,,0,0,0,Y
2024.12.08,12:24,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"1,100",일시불,-,51863880,N,,0,0,0,Y
2024.12.08,0:41,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"8,500",일시불,-,34868879,N,,0,0,0,Y
2024.12.07,18:53,본인 우리은행 포인트플러스 GRANDE(9*3*),스페이스365스터디카페,독서실,"9,000",일시불,-,43094878,N,,0,0,0,Y
2024.12.07,0:27,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이),PG(온라인),"12,900",일시불,-,31619877,N,,0,0,0,Y
2024.12.06,21:07,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 고척공원점,편의점,"17,440",일시불,-,52997876,N,,0,0,0,Y
2024.12.06,14:11,본인 우리은행 포인트플러스 GRANDE(9*3*),해물칼국수,기타일반음식,"7,000",일시불,-,33373875,N,,0,0,0,Y
2024.12.06,13:09,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"1,000",일시불,-,68560874,N,,0,0,0,Y
2024.12.06,12:32,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),"26,020",일시불,-,46781873,N,,0,0,0,Y
2024.12.05,21:38,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_YBM전용_와이비엠넷,PG(온라인),"52,500",일시불,-,25539872,N,,0,0,0,Y
2024.12.05,20:14,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 목동남로점,제과점/아이스크림점,"4,900",일시불,-,65184871,N,,0,0,0,Y
2024.12.05,15:36,본인 우리은행 포인트플러스 GRANDE(9*3*),모닝글로리 동양미래대점,문구,"3,600",일시불,-,66612870,N,,0,0,0,Y
2024.12.05,14:42,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 목동남로점,제과점/아이스크림점,"8,100",일시불,-,26529869,N,,0,0,0,Y
2024.12.04,18:17,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"6,800",일시불,-,67419868,N,,0,0,0,Y
2024.12.04,18:13,본인 우리은행 포인트플러스 GRANDE(9*3*),고척돈까스,기타일반음식,"8,500",일시불,-,44337867,N,,0,0,0,Y
2024.12.04,17:35,본인 우리은행 포인트플러스 GRANDE(9*3*),달인대보칼국수 고척스카이돔점,기타일반음식,"8,000",일시불,-,24887866,N,,0,0,0,Y
